AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,OWN_CODE,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
1900002,Northwest Iowa nonmetropolitan area,6,IA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,400.0,2.756,0.49,31.44,65400.0,16.98,21.79,28.76,38.73,49.82,35310.0,45310.0,59830.0,80550.0,103630.0
1900002,Northwest Iowa nonmetropolitan area,6,IA,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.322,0.21,40.08,83370.0,21.77,28.03,36.35,49.97,65.96,45290.0,58300.0,75610.0,103930.0,137190.0
1900003,Southwest Iowa nonmetropolitan area,6,IA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,230.0,3.198,0.57,31.79,66130.0,15.32,22.98,29.35,38.9,53.33,31870.0,47800.0,61050.0,80900.0,110930.0
1900004,Southeast Iowa nonmetropolitan area,6,IA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,730.0,3.607,0.65,34.2,71130.0,16.1,22.66,31.25,45.38,51.73,33490.0,47130.0,65000.0,94390.0,107590.0
1900004,Southeast Iowa nonmetropolitan area,6,IA,000000,Cross-industry,1235,15-2051,Data Scientists,130.0,0.657,0.43,40.47,84180.0,22.67,29.42,37.97,47.8,61.84,47160.0,61200.0,78970.0,99430.0,128620.0
2000006,Kansas nonmetropolitan area,6,KS,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,1190.0,3.168,0.57,31.49,65500.0,17.67,21.99,28.39,39.84,49.62,36760.0,45740.0,59050.0,82870.0,103210.0
2000006,Kansas nonmetropolitan area,6,KS,000000,Cross-industry,1235,15-2031,Operations Research Analysts,30.0,0.091,0.13,44.75,93080.0,24.07,33.59,48.46,51.92,60.63,50060.0,69880.0,100800.0,108000.0,126120.0
2100001,West Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,190.0,1.472,0.26,27.83,57890.0,15.58,20.77,25.03,29.87,43.77,32400.0,43200.0,52060.0,62140.0,91040.0
2100001,West Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-1242,Database Administrators,40.0,0.282,0.59,35.17,73150.0,20.35,23.17,36.7,46.29,46.29,42340.0,48180.0,76340.0,96270.0,96270.0
2100001,West Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.399,0.26,40.41,84040.0,23.81,31.5,35.49,49.63,70.07,49530.0,65520.0,73820.0,103230.0,145740.0
2100002,South Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,250.0,1.452,0.26,26.61,55360.0,10.0,18.04,23.29,29.97,43.24,20800.0,37510.0,48430.0,62340.0,89940.0
2100002,South Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.176,0.37,38.11,79260.0,21.72,26.7,37.45,46.29,56.73,45170.0,55530.0,77890.0,96270.0,117990.0
2100002,South Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2031,Operations Research Analysts,40.0,0.231,0.33,27.67,57550.0,23.06,23.06,23.06,24.71,43.9,47960.0,47960.0,47960.0,51410.0,91300.0
2100002,South Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.24,0.16,40.88,85030.0,20.96,26.18,37.03,46.87,76.77,43590.0,54460.0,77030.0,97490.0,159690.0
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,300.0,1.714,0.31,28.56,59400.0,17.81,21.88,25.65,32.62,42.84,37040.0,45510.0,53350.0,67850.0,89100.0
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-1242,Database Administrators,80.0,0.488,1.03,34.94,72660.0,19.21,23.52,35.52,44.38,51.72,39960.0,48910.0,73890.0,92310.0,107570.0
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-1243,Database Architects,50.0,0.29,0.69,37.81,78640.0,30.69,30.69,30.69,31.03,76.48,63820.0,63820.0,63820.0,64550.0,159070.0
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2031,Operations Research Analysts,40.0,0.238,0.34,38.23,79520.0,24.23,27.36,30.76,41.58,51.57,50390.0,56920.0,63980.0,86490.0,107270.0
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2051,Data Scientists,200.0,1.142,0.75,45.05,93710.0,29.08,38.61,48.0,57.29,60.13,60490.0,80300.0,99840.0,119170.0,125070.0
2100004,East Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,100.0,1.077,0.19,24.52,51000.0,13.96,16.72,22.67,29.97,37.91,29040.0,34790.0,47140.0,62340.0,78840.0
2100004,East Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.484,0.32,37.37,77730.0,22.79,23.12,38.61,48.0,57.29,47400.0,48080.0,80310.0,99840.0,119170.0
2200002,Central Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,150.0,1.96,0.35,32.07,66710.0,13.36,17.96,24.2,32.54,54.86,27790.0,37370.0,50340.0,67680.0,114120.0
2200003,Northeast Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,120.0,1.849,0.33,27.47,57130.0,14.0,20.11,24.63,32.19,45.68,29120.0,41820.0,51220.0,66960.0,95010.0
2200006,Southwest Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,110.0,1.382,0.25,26.26,54620.0,13.0,16.36,23.44,32.87,46.22,27040.0,34030.0,48750.0,68360.0,96140.0
2300001,Northeast Maine nonmetropolitan area,6,ME,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,140.0,2.297,0.41,34.18,71090.0,17.51,26.61,32.77,39.0,56.76,36420.0,55350.0,68160.0,81110.0,118060.0
2300001,Northeast Maine nonmetropolitan area,6,ME,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.66,0.44,40.94,85160.0,24.06,28.55,39.73,61.19,61.19,50050.0,59390.0,82640.0,127280.0,127280.0
2300002,Southwest Maine nonmetropolitan area,6,ME,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,280.0,2.008,0.36,32.03,66620.0,16.87,22.95,31.58,39.83,46.55,35080.0,47740.0,65690.0,82840.0,96820.0
2300002,Southwest Maine nonmetropolitan area,6,ME,000000,Cross-industry,1235,15-2031,Operations Research Analysts,100.0,0.681,0.97,45.88,95440.0,38.16,38.16,46.37,47.31,58.93,79370.0,79370.0,96450.0,98400.0,122580.0
2300002,Southwest Maine nonmetropolitan area,6,ME,000000,Cross-industry,1235,15-2051,Data Scientists,140.0,0.994,0.66,48.78,101470.0,27.12,31.85,39.06,56.81,105.76,56400.0,66240.0,81250.0,118170.0,219990.0
2400006,Maryland nonmetropolitan area,6,MD,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,320.0,2.866,0.51,32.79,68200.0,17.83,21.35,28.6,40.06,52.9,37080.0,44410.0,59500.0,83320.0,110040.0
2400006,Maryland nonmetropolitan area,6,MD,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.286,0.6,49.81,103610.0,26.9,32.38,48.92,57.83,57.83,55960.0,67340.0,101760.0,120290.0,120290.0
2400006,Maryland nonmetropolitan area,6,MD,000000,Cross-industry,1235,15-2031,Operations Research Analysts,50.0,0.463,0.66,42.73,88870.0,30.5,34.24,40.59,49.39,62.65,63430.0,71210.0,84420.0,102730.0,130320.0
2500001,Massachusetts nonmetropolitan area,6,MA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,210.0,5.038,0.9,42.04,87450.0,23.48,28.68,39.42,49.46,65.27,48830.0,59650.0,82000.0,102880.0,135760.0
2600001,Upper Peninsula of Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,330.0,2.971,0.53,28.21,58670.0,16.0,19.31,24.0,33.12,42.37,33280.0,40170.0,49910.0,68890.0,88140.0
2600001,Upper Peninsula of Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,0.565,0.37,38.84,80790.0,22.32,26.16,35.82,50.68,55.24,46430.0,54410.0,74500.0,105400.0,114890.0
2600002,Northern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,340.0,2.876,0.51,28.05,58350.0,16.0,19.76,26.13,34.09,42.37,33280.0,41100.0,54340.0,70900.0,88140.0
2600002,Northern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.342,0.23,41.96,87270.0,21.83,30.09,36.75,50.88,67.37,45400.0,62590.0,76440.0,105840.0,140130.0
2600003,Mid Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,470.0,3.112,0.56,28.72,59740.0,15.84,19.78,25.24,35.2,45.42,32950.0,41140.0,52500.0,73210.0,94470.0
2600003,Mid Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.547,0.36,40.95,85180.0,22.5,28.13,38.49,47.8,59.1,46800.0,58520.0,80050.0,99430.0,122920.0
2600004,Southern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,500.0,3.764,0.67,32.93,68490.0,16.26,21.37,29.04,41.09,53.18,33820.0,44450.0,60410.0,85460.0,110620.0
2600004,Southern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,1235,15-2051,Data Scientists,100.0,0.74,0.49,43.07,89580.0,26.5,33.05,38.8,50.68,61.43,55130.0,68730.0,80710.0,105400.0,127780.0
2700001,Northwest Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,630.0,3.265,0.58,32.59,67780.0,19.64,24.99,31.25,39.64,49.72,40850.0,51980.0,64990.0,82460.0,103420.0
2700001,Northwest Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.19,0.13,58.17,120990.0,33.63,42.79,56.28,73.12,84.64,69950.0,89010.0,117060.0,152090.0,176050.0
2700002,Northeast Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,100.0,2.242,0.4,31.6,65720.0,19.34,21.95,28.41,36.36,52.53,40230.0,45650.0,59090.0,75640.0,109270.0
2700003,Southwest Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,370.0,3.178,0.57,36.16,75210.0,22.04,27.1,33.16,45.57,52.39,45840.0,56360.0,68970.0,94790.0,108960.0
2700004,Southeast Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,740.0,4.854,0.87,36.68,76300.0,20.08,24.42,32.44,45.97,58.69,41770.0,50790.0,67470.0,95620.0,122070.0
2700004,Southeast Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.34,0.22,57.17,118910.0,31.96,44.25,56.7,68.36,81.03,66470.0,92030.0,117940.0,142190.0,168540.0
2800005,West Delta Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,110.0,1.188,0.21,25.86,53780.0,12.46,18.32,24.05,31.75,38.49,25920.0,38110.0,50010.0,66040.0,80060.0
2800006,Upper East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,380.0,1.774,0.32,27.69,57590.0,14.65,19.02,24.68,32.63,42.23,30470.0,39550.0,51340.0,67860.0,87830.0
2800006,Upper East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,15-1242,Database Administrators,40.0,0.181,0.38,34.92,72630.0,17.41,27.03,39.09,41.57,45.41,36210.0,56220.0,81300.0,86460.0,94460.0
2800006,Upper East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.316,0.21,31.86,66260.0,16.06,16.06,24.93,36.69,53.21,33400.0,33400.0,51850.0,76320.0,110690.0
2800007,Lower West Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,100.0,1.274,0.23,23.75,49400.0,11.24,17.38,23.38,28.45,33.7,23370.0,36150.0,48640.0,59180.0,70090.0
2800008,Lower East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,200.0,1.638,0.29,27.33,56840.0,14.21,19.02,24.98,34.59,44.27,29550.0,39550.0,51950.0,71950.0,92090.0
2900001,Central Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,320.0,2.053,0.37,26.07,54220.0,16.05,16.88,23.12,30.88,40.86,33380.0,35110.0,48100.0,64220.0,85000.0
2900002,North Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,160.0,1.47,0.26,30.74,63940.0,15.58,21.38,27.28,36.03,49.71,32400.0,44480.0,56740.0,74950.0,103400.0
2900002,North Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.46,0.3,32.95,68530.0,19.64,24.66,30.64,38.06,47.31,40850.0,51280.0,63720.0,79150.0,98410.0
2900003,Southeast Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,270.0,1.63,0.29,28.95,60210.0,15.43,19.28,25.97,34.51,46.94,32090.0,40110.0,54020.0,71780.0,97640.0
2900003,Southeast Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.326,0.22,38.91,80930.0,26.52,29.99,37.42,43.47,52.14,55170.0,62390.0,77830.0,90410.0,108460.0
2900004,Southwest Missouri nonmetropolitan area,6,MO,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,170.0,2.177,0.39,27.88,57980.0,16.05,18.22,23.88,33.81,47.03,33380.0,37890.0,49670.0,70320.0,97830.0
3000003,Southwest Montana nonmetropolitan area,6,MT,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,60.0,1.539,0.28,33.01,68670.0,20.67,24.11,27.16,37.62,58.29,42990.0,50150.0,56500.0,78250.0,121240.0
3000004,West Montana nonmetropolitan area,6,MT,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,170.0,2.03,0.36,35.58,74000.0,19.32,23.78,30.82,44.68,63.09,40190.0,49470.0,64110.0,92930.0,131230.0
3000004,West Montana nonmetropolitan area,6,MT,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.394,0.83,39.72,82620.0,31.38,39.03,39.99,42.96,48.67,65270.0,81190.0,83180.0,89360.0,101230.0
3000006,East-Central Montana nonmetropolitan area,6,MT,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,70.0,1.221,0.22,34.98,72770.0,20.67,24.41,29.43,41.0,61.71,42990.0,50770.0,61220.0,85290.0,128370.0
3100001,Northwest Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,60.0,1.576,0.28,26.04,54170.0,16.5,21.62,23.96,30.06,36.78,34320.0,44960.0,49830.0,62520.0,76510.0
3100003,Northeast Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,160.0,1.621,0.29,28.77,59830.0,17.0,22.53,25.0,32.99,42.96,35360.0,46860.0,52000.0,68620.0,89360.0
3100003,Northeast Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.478,0.32,43.87,91240.0,31.55,36.64,41.04,48.42,72.2,65610.0,76210.0,85370.0,100720.0,150180.0
3100006,South Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,270.0,1.762,0.32,28.49,59260.0,19.5,21.62,26.21,33.13,42.31,40550.0,44960.0,54510.0,68910.0,88000.0
3100006,South Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.339,0.71,37.99,79030.0,27.98,29.74,33.32,42.86,48.93,58200.0,61870.0,69300.0,89140.0,101770.0
3100006,South Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.428,0.28,44.3,92140.0,29.66,36.44,42.08,49.06,60.26,61700.0,75800.0,87520.0,102040.0,125340.0
3200006,Balance of Nevada nonmetropolitan area,6,NV,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,150.0,1.663,0.3,28.94,60190.0,17.15,21.09,28.19,29.92,41.0,35670.0,43860.0,58640.0,62230.0,85290.0
3200006,Balance of Nevada nonmetropolitan area,6,NV,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.544,0.36,47.78,99380.0,25.74,31.4,46.13,66.8,67.07,53540.0,65310.0,95960.0,138930.0,139500.0
3300001,Northern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,330.0,3.973,0.71,30.36,63160.0,14.01,20.43,26.3,37.21,50.48,29130.0,42490.0,54710.0,77410.0,104990.0
3300001,Northern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,15-2031,Operations Research Analysts,50.0,0.546,0.78,44.89,93370.0,31.29,40.57,41.99,54.38,54.38,65080.0,84390.0,87330.0,113100.0,113100.0
3300001,Northern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.588,0.39,40.2,83610.0,25.85,30.77,37.95,49.5,52.22,53770.0,63990.0,78940.0,102970.0,108610.0
3300002,Central New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,430.0,4.63,0.83,37.68,78380.0,17.57,22.8,31.15,48.07,70.38,36540.0,47420.0,64790.0,99990.0,146390.0
3300002,Central New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.78,0.52,51.11,106310.0,31.34,41.16,47.58,62.07,80.12,65190.0,85610.0,98970.0,129110.0,166650.0
3300006,Southwestern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,210.0,4.135,0.74,33.38,69430.0,18.73,23.02,31.55,41.26,48.48,38960.0,47880.0,65630.0,85810.0,100840.0
3300006,Southwestern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,1.249,0.82,42.14,87640.0,31.03,33.47,39.82,49.56,52.41,64550.0,69620.0,82830.0,103080.0,109010.0
3500006,Northern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,180.0,2.122,0.38,27.78,57790.0,19.56,19.56,25.22,36.85,40.08,40690.0,40690.0,52460.0,76650.0,83360.0
3500006,Northern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.658,1.39,38.34,79740.0,28.72,30.99,36.48,50.28,53.84,59740.0,64470.0,75880.0,104590.0,111990.0
3500007,Eastern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,180.0,1.099,0.2,32.77,68150.0,17.24,22.24,29.24,43.12,51.25,35850.0,46260.0,60810.0,89680.0,106610.0
3500007,Eastern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.196,0.41,46.75,97230.0,26.42,33.69,41.94,53.84,82.13,54950.0,70070.0,87230.0,111990.0,170840.0
3500007,Eastern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,0.37,0.24,35.1,73000.0,18.84,21.17,34.49,45.33,64.7,39190.0,44030.0,71740.0,94280.0,134570.0
3600001,Capital/Northern New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,330.0,2.317,0.41,33.9,70500.0,18.74,24.02,29.77,39.76,55.37,38980.0,49960.0,61910.0,82700.0,115170.0
3600001,Capital/Northern New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.503,0.33,43.33,90130.0,26.03,33.42,41.79,49.09,63.64,54140.0,69510.0,86930.0,102110.0,132370.0
3600004,Southwest New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,610.0,3.458,0.62,37.71,78430.0,18.87,23.64,31.23,46.1,67.94,39250.0,49170.0,64960.0,95900.0,141320.0
3600004,Southwest New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.459,0.3,44.61,92790.0,23.55,29.2,38.59,52.15,72.08,48990.0,60730.0,80260.0,108470.0,149930.0
3600006,Central East New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,510.0,3.224,0.58,35.3,73430.0,18.4,23.71,32.13,41.75,56.56,38280.0,49310.0,66830.0,86840.0,117650.0
3600006,Central East New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,15-1242,Database Administrators,40.0,0.284,0.6,39.11,81360.0,26.7,28.58,39.94,45.74,53.86,55540.0,59440.0,83070.0,95130.0,112020.0
3600006,Central East New York nonmetropolitan area,6,NY,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.533,0.35,50.31,104650.0,23.92,31.84,46.31,62.94,86.97,49760.0,66220.0,96330.0,130920.0,180900.0
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,520.0,1.992,0.36,31.15,64790.0,14.42,20.33,29.28,38.05,48.74,29990.0,42280.0,60900.0,79130.0,101390.0
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.19,0.4,51.65,107430.0,25.11,28.48,58.71,73.38,73.38,52230.0,59240.0,122110.0,152620.0,152640.0
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-1243,Database Architects,70.0,0.255,0.61,54.77,113920.0,34.61,45.94,56.95,59.2,67.49,71990.0,95550.0,118460.0,123130.0,140370.0
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-2031,Operations Research Analysts,70.0,0.267,0.38,45.93,95540.0,29.09,35.24,45.0,57.34,61.03,60520.0,73300.0,93600.0,119260.0,126940.0
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.319,0.21,46.19,96080.0,22.24,26.6,40.36,61.27,76.53,46260.0,55320.0,83950.0,127450.0,159190.0
3700002,Central North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,500.0,2.106,0.38,31.39,65280.0,15.05,19.54,28.65,38.75,51.78,31290.0,40650.0,59600.0,80590.0,107700.0
3700002,Central North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-1243,Database Architects,30.0,0.139,0.33,53.55,111390.0,30.18,43.23,56.96,61.21,75.72,62760.0,89920.0,118470.0,127310.0,157490.0
3700002,Central North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-2031,Operations Research Analysts,40.0,0.166,0.24,36.99,76930.0,23.72,23.84,27.87,50.31,60.72,49330.0,49590.0,57970.0,104650.0,126290.0
3700002,Central North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-2051,Data Scientists,130.0,0.531,0.35,55.27,114970.0,23.9,30.49,45.09,59.55,92.43,49710.0,63410.0,93790.0,123870.0,192260.0
3700003,Western North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,820.0,3.216,0.58,30.26,62940.0,17.16,21.4,26.74,35.86,47.12,35690.0,44500.0,55630.0,74580.0,98020.0
3700003,Western North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-1243,Database Architects,40.0,0.17,0.4,41.02,85330.0,14.29,14.29,37.84,57.56,73.83,29730.0,29730.0,78710.0,119730.0,153560.0
3700003,Western North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,1235,15-2051,Data Scientists,90.0,0.364,0.24,46.8,97340.0,23.73,31.11,44.58,61.27,66.76,49350.0,64720.0,92730.0,127450.0,138870.0
3800006,West North Dakota nonmetropolitan area,6,ND,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,130.0,1.507,0.27,33.62,69930.0,21.1,24.92,32.7,41.43,45.99,43880.0,51830.0,68020.0,86170.0,95660.0
3800007,East North Dakota nonmetropolitan area,6,ND,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,110.0,1.799,0.32,30.98,64440.0,18.73,23.12,28.03,37.72,45.39,38960.0,48090.0,58300.0,78450.0,94410.0
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,720.0,2.891,0.52,36.1,75080.0,18.69,23.7,32.03,43.46,61.34,38870.0,49300.0,66630.0,90400.0,127580.0
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.202,0.43,45.64,94930.0,23.55,35.97,42.57,57.14,68.78,48980.0,74810.0,88540.0,118850.0,143060.0
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,1235,15-1243,Database Architects,70.0,0.283,0.67,60.87,126610.0,47.53,48.98,58.95,67.8,78.55,98870.0,101890.0,122610.0,141010.0,163380.0
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,1235,15-2031,Operations Research Analysts,50.0,0.181,0.26,45.47,94580.0,23.38,28.54,46.8,58.78,60.8,48620.0,59360.0,97350.0,122260.0,126460.0
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,1235,15-2051,Data Scientists,90.0,0.348,0.23,48.4,100670.0,26.32,35.43,46.29,57.96,71.97,54750.0,73690.0,96280.0,120570.0,149700.0
3900002,North Northeastern Ohio nonmetropolitan area (noncontiguous),6,OH,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,750.0,2.999,0.54,33.04,68720.0,17.79,21.63,29.31,41.42,57.67,37010.0,44990.0,60950.0,86160.0,119960.0
3900002,North Northeastern Ohio nonmetropolitan area (noncontiguous),6,OH,000000,Cross-industry,1235,15-2031,Operations Research Analysts,40.0,0.171,0.25,52.98,110190.0,38.31,49.67,55.2,59.71,59.71,79690.0,103320.0,114810.0,124190.0,124190.0
3900002,North Northeastern Ohio nonmetropolitan area (noncontiguous),6,OH,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.298,0.2,42.23,87840.0,21.03,27.41,36.94,60.23,68.93,43750.0,57000.0,76840.0,125280.0,143370.0
